1979     2025
1979     0.47     0.29    -0.05     0.21     0.27    -0.11    -0.11     0.47     0.38     0.23     0.53     0.63
1980     0.33     0.20     0.39     0.51     0.45     0.55     0.47     0.03     0.12     0.02    -0.07    -0.12
1981    -0.36    -0.23     0.33     0.43    -0.24    -0.70    -0.61    -0.34    -0.07    -0.16    -0.27    -0.19
1982    -0.43    -0.49    -0.27    -0.36    -0.12     0.62     1.65     1.91     1.69     1.78     2.14     2.37
1983     2.48     2.68     2.61     2.76     2.86     1.98     0.63    -0.17    -0.49    -0.53    -0.47    -0.50
1984    -0.54    -0.56    -0.16     0.07    -0.45    -0.66    -0.34    -0.20    -0.14    -0.19    -0.58    -0.28
1985    -0.25    -0.58    -0.60    -0.76    -1.23    -0.67    -0.10    -0.49    -0.56    -0.08    -0.06    -0.42
1986    -0.40    -0.34    -0.40    -0.53    -0.26     0.01     0.41     0.97     1.29     0.56     0.64     1.06
1987     1.03     1.16     1.57     1.74     1.96     2.07     1.88     1.46     1.26     1.18     0.90     0.79
1988     0.63     0.33     0.17    -0.01    -0.39    -1.17    -1.78    -1.81    -1.80    -1.59    -1.70    -1.55
1989    -1.12    -1.10    -1.24    -1.09    -1.03    -0.99    -1.08    -0.66    -0.53    -0.49    -0.36    -0.07
1990     0.13     0.45     0.61     0.17     0.08     0.05     0.13     0.02     0.22    -0.07     0.12     0.31
1991     0.19     0.08     0.20     0.20     0.35     0.97     0.91     0.37     0.54     0.97     1.04     1.23
1992     1.68     1.58     1.71     1.97     1.68     1.51     0.62    -0.02     0.40     0.67     0.62     0.73
1993     0.79     0.89     0.77     0.98     1.47     1.51     0.90     0.60     0.61     0.96     0.70     0.27
1994    -0.01    -0.21    -0.23     0.01    -0.03     0.25     0.96     0.87     1.10     1.52     1.01     0.91
1995     0.82     0.54     0.17     0.13     0.14     0.01    -0.29    -0.70    -0.94    -0.74    -0.77    -0.90
1996    -0.85    -0.80    -0.66    -0.76    -0.85    -0.91    -0.83    -0.64    -0.31    -0.37    -0.34    -0.47
1997    -0.65    -0.72    -0.30     0.15     0.71     2.34     2.26     2.26     2.20     2.06     2.14     2.11
1998     2.30     2.45     2.27     2.61     2.33     0.42    -1.53    -1.82    -1.40    -1.29    -1.34    -1.29
1999    -1.28    -1.20    -1.15    -1.16    -1.33    -1.26    -1.18    -1.03    -1.16    -1.33    -1.33    -1.43
2000    -1.25    -1.26    -1.37    -0.90    -0.93    -1.18    -0.61    -0.08    -0.35    -0.52    -0.86    -0.79
2001    -0.83    -0.86    -0.78    -0.55    -0.51    -0.73     0.04     0.38    -0.06    -0.22    -0.28     0.06
2002     0.09    -0.26    -0.20    -0.36    -0.14     0.34     0.44     1.01     0.88     0.84     0.84     0.91
2003     0.82     0.63     0.53    -0.11    -0.61    -0.10     0.01     0.05     0.18     0.28     0.30     0.14
